loan_part_id,due_date,pay_principal,pay_interest,lender_fee,borrower,status,annualised_rate,credit_band
18483325,2021-01-03,0.37,0.04,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-12-03,0.37,0.05,0.0,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-11-03,0.37,0.05,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-10-03,0.36,0.05,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-09-03,0.36,0.06,0.0,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-08-03,0.36,0.05,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-07-03,0.35,0.06,0.0,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-06-03,0.36,0.07,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-03-03,0.35,0.07,0.0,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-02-03,0.34,0.08,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2020-01-03,0.34,0.07,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-12-03,0.34,0.08,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-11-03,0.33,0.08,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-10-03,0.33,0.08,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-09-03,0.33,0.09,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-08-03,0.33,0.09,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-07-03,0.32,0.09,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-06-03,0.32,0.09,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-05-03,0.32,0.1,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-04-03,0.32,0.1,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18483325,2019-03-03,0.32,0.1,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18470530,2017-06-02,0.26,0.17,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-07-02,0.26,0.17,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-08-02,0.26,0.17,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-09-02,0.27,0.16,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-10-02,0.27,0.16,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-11-02,0.27,0.16,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2017-12-02,0.27,0.16,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-01-02,0.28,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-02-02,0.27,0.15,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-03-02,0.29,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-04-02,0.28,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-05-02,0.28,0.14,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-06-02,0.29,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-07-02,0.29,0.14,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-08-02,0.29,0.13,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-09-02,0.3,0.14,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-10-02,0.3,0.13,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-11-02,0.3,0.13,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2018-12-02,0.3,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-01-02,0.31,0.13,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-02-02,0.31,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-03-02,0.31,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-04-02,0.31,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-05-02,0.32,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-06-02,0.32,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-07-02,0.32,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-08-02,0.33,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-09-02,0.33,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-10-02,0.33,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-11-02,0.33,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2019-12-02,0.34,0.09,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-01-02,0.34,0.09,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-02-02,0.34,0.09,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-03-02,0.35,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-04-02,0.34,0.08,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-05-02,0.36,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-06-02,0.35,0.07,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-07-02,0.36,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-08-02,0.36,0.06,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-09-02,0.36,0.07,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-10-02,0.37,0.06,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-11-02,0.37,0.06,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2020-12-02,0.38,0.06,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-01-02,0.37,0.05,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-02-02,0.38,0.05,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-03-02,0.39,0.05,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-04-02,0.39,0.04,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-05-02,0.39,0.04,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-06-02,0.39,0.03,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-07-02,0.4,0.04,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-08-02,0.4,0.03,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-09-02,0.4,0.02,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-10-02,0.41,0.02,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-11-02,0.41,0.02,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2021-12-02,0.42,0.02,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2022-01-02,0.42,0.01,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2022-02-02,0.42,0.0,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18470530,2022-03-02,0.43,0.01,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18457455,2017-06-02,0.27,0.15,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18457455,2017-07-02,0.27,0.14,0.02,Expansion And Growth Loan,live,9.0,A (Low risk)
18457455,2017-08-02,0.27,0.14,0.02,Expansion And Growth Loan,live,9.0,A (Low risk)
18457455,2017-09-02,0.28,0.14,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18457455,2017-10-02,0.27,0.14,0.02,Expansion And Growth Loan,live,9.0,A (Low risk)
18457455,2017-11-02,0.28,0.14,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18449686,2017-06-02,0.35,0.17,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-07-02,0.34,0.17,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-08-02,0.35,0.16,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-09-02,0.35,0.16,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-10-02,0.36,0.16,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-11-02,0.36,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2017-12-02,0.36,0.15,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-01-02,0.36,0.15,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-02-02,0.37,0.14,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-03-02,0.37,0.14,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-04-02,0.37,0.14,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-05-02,0.38,0.14,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-06-02,0.38,0.13,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-07-02,0.39,0.13,0.02,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-08-02,0.38,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-09-02,0.4,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-10-02,0.39,0.12,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-11-02,0.4,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2018-12-02,0.4,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-01-02,0.4,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-02-02,0.41,0.11,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-03-02,0.41,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-04-02,0.42,0.09,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-05-02,0.42,0.1,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-06-02,0.42,0.09,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-07-02,0.43,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-08-02,0.43,0.08,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-09-02,0.43,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-10-02,0.44,0.08,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-11-02,0.44,0.07,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2019-12-02,0.45,0.06,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-01-02,0.45,0.06,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-02-02,0.45,0.06,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-03-02,0.46,0.06,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-04-02,0.46,0.05,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-05-02,0.46,0.05,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-06-02,0.47,0.04,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-07-02,0.48,0.04,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-08-02,0.47,0.03,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-09-02,0.48,0.03,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-10-02,0.49,0.03,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-11-02,0.49,0.02,0.01,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2020-12-02,0.5,0.02,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2021-01-02,0.49,0.01,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2021-03-02,0.51,0.0,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18449686,2021-02-02,0.51,0.01,0.0,Expansion And Growth Loan,live,10.5,B (Below average risk)
18532217,2021-01-06,0.37,0.05,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-02-06,0.38,0.05,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-03-06,0.39,0.05,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-04-06,0.39,0.04,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-05-06,0.39,0.04,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-06-06,0.39,0.03,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-07-06,0.4,0.04,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-08-06,0.4,0.03,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-09-06,0.4,0.02,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-10-06,0.41,0.02,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-11-06,0.41,0.02,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2021-12-06,0.42,0.02,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2022-01-06,0.42,0.01,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2022-02-06,0.42,0.0,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2022-03-06,0.43,0.01,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-11-06,0.37,0.06,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-10-06,0.37,0.06,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-09-06,0.36,0.07,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-08-06,0.36,0.06,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-07-06,0.36,0.08,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-06-06,0.35,0.07,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-05-06,0.36,0.08,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-04-06,0.34,0.08,0.0,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-03-06,0.35,0.08,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-02-06,0.34,0.09,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2020-01-06,0.34,0.09,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-12-06,0.34,0.09,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-11-06,0.33,0.1,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-10-06,0.33,0.1,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-09-06,0.33,0.1,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-08-06,0.33,0.11,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-07-06,0.32,0.1,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18532217,2019-06-06,0.32,0.11,0.01,Working Capital Loan,live,10.5,B (Below average risk)
18510188,2017-06-05,0.26,0.17,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-07-05,0.26,0.17,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-08-05,0.26,0.17,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-09-05,0.27,0.16,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-10-05,0.27,0.16,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-11-05,0.27,0.16,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2017-12-05,0.27,0.16,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-01-05,0.28,0.15,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-02-05,0.27,0.15,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-03-05,0.29,0.15,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-04-05,0.28,0.15,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-05-05,0.28,0.14,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-06-05,0.29,0.15,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-07-05,0.29,0.14,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-08-05,0.29,0.13,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-09-05,0.3,0.14,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-10-05,0.3,0.13,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-11-05,0.3,0.13,0.02,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2018-12-05,0.3,0.12,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-01-05,0.31,0.13,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-02-05,0.31,0.12,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-03-05,0.31,0.12,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-04-05,0.31,0.11,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-05-05,0.32,0.12,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-06-05,0.32,0.11,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-07-05,0.32,0.1,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-08-05,0.33,0.11,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-09-05,0.33,0.1,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-10-05,0.33,0.1,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-11-05,0.33,0.1,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2019-12-05,0.34,0.09,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-01-05,0.34,0.09,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-02-05,0.34,0.09,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-03-05,0.35,0.08,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-04-05,0.34,0.08,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-05-05,0.36,0.08,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-06-05,0.35,0.07,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-07-05,0.36,0.08,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-08-05,0.36,0.06,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-09-05,0.36,0.07,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-10-05,0.37,0.06,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-11-05,0.37,0.06,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2020-12-05,0.38,0.06,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-01-05,0.37,0.05,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-02-05,0.38,0.05,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-03-05,0.39,0.05,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-04-05,0.39,0.04,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-05-05,0.39,0.04,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-06-05,0.39,0.03,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-07-05,0.4,0.04,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-08-05,0.4,0.03,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-09-05,0.4,0.02,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-10-05,0.41,0.02,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-11-05,0.41,0.02,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2021-12-05,0.42,0.02,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2022-01-05,0.42,0.01,0.01,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2022-02-05,0.42,0.0,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18510188,2022-03-05,0.43,0.01,0.0,Expansion and Growth Loan,live,10.5,B (Below average risk)
18505373,2017-06-04,0.27,0.15,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2017-07-04,0.27,0.14,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2017-08-04,0.27,0.14,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2017-09-04,0.28,0.14,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2017-11-04,0.28,0.14,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2017-12-04,0.28,0.13,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-01-04,0.29,0.13,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-02-04,0.28,0.13,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-03-04,0.29,0.13,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-04-04,0.29,0.13,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-05-04,0.29,0.12,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-06-04,0.3,0.12,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-07-04,0.29,0.12,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-08-04,0.3,0.11,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-09-04,0.3,0.12,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-10-04,0.31,0.11,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-11-04,0.3,0.11,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2018-12-04,0.31,0.11,0.02,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-01-04,0.31,0.1,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-02-04,0.31,0.1,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-03-04,0.32,0.1,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-04-04,0.32,0.1,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-05-04,0.32,0.1,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-06-04,0.32,0.09,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-07-04,0.32,0.09,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-08-04,0.33,0.09,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-09-04,0.33,0.09,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-10-04,0.33,0.08,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-11-04,0.33,0.08,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2019-12-04,0.34,0.08,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-01-04,0.34,0.07,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-02-04,0.34,0.08,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-03-04,0.35,0.07,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-04-04,0.34,0.07,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-05-04,0.35,0.06,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-06-04,0.36,0.07,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-07-04,0.35,0.06,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-08-04,0.36,0.05,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-09-04,0.36,0.06,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-10-04,0.36,0.05,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-11-04,0.37,0.05,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2020-12-04,0.37,0.05,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-01-04,0.37,0.04,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-02-04,0.37,0.04,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-03-04,0.38,0.04,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-04-04,0.38,0.04,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-05-04,0.38,0.03,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-06-04,0.38,0.03,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-07-04,0.39,0.03,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-08-04,0.39,0.02,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-09-04,0.4,0.02,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-10-04,0.4,0.02,0.01,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-11-04,0.4,0.01,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2021-12-04,0.4,0.02,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2022-01-04,0.4,0.01,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2022-02-04,0.41,0.0,0.0,Working Capital Loan,live,9.0,A (Low risk)
18505373,2022-03-04,0.42,0.01,0.0,Working Capital Loan,live,9.0,A (Low risk)
18492800,2017-06-04,0.27,0.15,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18492800,2017-07-04,0.27,0.14,0.02,Expansion And Growth Loan,live,9.0,A (Low risk)
18492800,2017-08-04,0.27,0.14,0.02,Expansion And Growth Loan,live,9.0,A (Low risk)
18492800,2017-09-04,0.28,0.14,0.01,Expansion And Growth Loan,live,9.0,A (Low risk)
18423448,2017-05-28,0.26,0.17,0.01,Asset Finance Loan,live,10.5,B (Below average risk)
18423448,2017-06-28,0.26,0.17,0.02,Asset Finance Loan,live,10.5,B (Below average risk)
18423448,2017-07-28,0.26,0.17,0.02,Asset Finance Loan,live,10.5,B (Below average risk)
